RVA,Runtime,Type,Module,Label,Original,EXE_Value
0x2eee25,0x6eee24,Sing,Engine,Redline,7300,7300
0x2eee95,0x6eee94,Sing,Engine,Redline,9300,9300
0x2eef05,0x6eef04,Sing,Engine,Redline,9400,9400
0x2eef75,0x6eef74,Sing,Engine,Redline,9300,9300
0x2eefe5,0x6eefe4,Sing,Engine,Redline,7300,7300
0x2ef055,0x6ef054,Sing,Engine,Redline,7300,7300
0x2ef0c5,0x6ef0c4,Sing,Engine,Redline,9300,9300
0x2ef135,0x6ef134,Sing,Engine,Redline,9300,9300
0x2ef1a5,0x6ef1a4,Sing,Engine,Redline,9300,9300
0x2ef215,0x6ef214,Sing,Engine,Redline,9300,9300
0x2ef285,0x6ef284,Sing,Engine,Redline,8200,8200
0x2ef2f5,0x6ef2f4,Sing,Engine,Redline,8200,8200
0x2ef365,0x6ef364,Sing,Engine,Redline,8200,8200
0x2eecd9,0x6eecd8,Sing,Engine,??? Peak Power,815,815
0x2eed49,0x6eed48,Sing,Engine,??? Peak Power,815,815
0x2eedb9,0x6eedb8,Sing,Engine,??? Peak Power,435,435
0x2eee29,0x6eee28,Sing,Engine,??? Peak Power,435,435
0x2eee99,0x6eee98,Sing,Engine,??? Peak Power,900,900
0x2eef09,0x6eef08,Sing,Engine,??? Peak Power,725,725
0x2eef79,0x6eef78,Sing,Engine,??? Peak Power,725,725
0x2eefe9,0x6eefe8,Sing,Engine,??? Peak Power,403,403
0x2ef059,0x6ef058,Sing,Engine,??? Peak Power,403,403
0x2ef0c9,0x6ef0c8,Sing,Engine,??? Peak Power,700,700
0x2ef139,0x6ef138,Sing,Engine,??? Peak Power,670,670
0x2ef1a9,0x6ef1a8,Sing,Engine,??? Peak Power,670,670
0x2ef219,0x6ef218,Sing,Engine,??? Peak Power,700,700
0x2ef289,0x6ef288,Sing,Engine,??? Peak Power,680,680
0x2ef2f9,0x6ef2f8,Sing,Engine,??? Peak Power,680,680
0x2ef369,0x6ef368,Sing,Engine,??? Peak Power,700,700
0x2eecdd,0x6eecdc,Sing,Engine,???,19,19
0x2eed4d,0x6eed4c,Sing,Engine,???,19,19
0x2eedbd,0x6eedbc,Sing,Engine,???,19,19
0x2eee2d,0x6eee2c,Sing,Engine,???,19,19
0x2eee9d,0x6eee9c,Sing,Engine,???,19,19
0x2eef0d,0x6eef0c,Sing,Engine,???,19,19
0x2eef7d,0x6eef7c,Sing,Engine,???,19,19
0x2eefed,0x6eefec,Sing,Engine,???,19,19
0x2ef05d,0x6ef05c,Sing,Engine,???,19,19
0x2ef0cd,0x6ef0cc,Sing,Engine,???,19,19
0x2ef13d,0x6ef13c,Sing,Engine,???,19,19
0x2ef1ad,0x6ef1ac,Sing,Engine,???,19,19
0x2ef21d,0x6ef21c,Sing,Engine,???,19,19
0x2ef28d,0x6ef28c,Sing,Engine,???,19,19
0x2ef2fd,0x6ef2fc,Sing,Engine,???,19,19
0x2ef36d,0x6ef36c,Sing,Engine,???,19,19
0x2eece1,0x6eece0,Sing,Engine,??? Race/Qual,18,18
0x2eed51,0x6eed50,Sing,Engine,??? Race/Qual,12,12
0x2eedc1,0x6eedc0,Sing,Engine,??? Race/Qual,18,18
0x2eee31,0x6eee30,Sing,Engine,??? Race/Qual,12,12
0x2eeea1,0x6eeea0,Sing,Engine,??? Race/Qual,12,12
0x2eef11,0x6eef10,Sing,Engine,??? Race/Qual,18,18
0x2eef81,0x6eef80,Sing,Engine,??? Race/Qual,12,12
0x2eeff1,0x6eeff0,Sing,Engine,??? Race/Qual,18,18
0x2ef061,0x6ef060,Sing,Engine,??? Race/Qual,12,12
0x2ef0d1,0x6ef0d0,Sing,Engine,??? Race/Qual,12,12
0x2ef141,0x6ef140,Sing,Engine,??? Race/Qual,18,18
0x2ef1b1,0x6ef1b0,Sing,Engine,??? Race/Qual,12,12
0x2ef221,0x6ef220,Sing,Engine,??? Race/Qual,12,12
0x2ef291,0x6ef290,Sing,Engine,??? Race/Qual,18,18
0x2ef301,0x6ef300,Sing,Engine,??? Race/Qual,12,12
0x2ef371,0x6ef370,Sing,Engine,??? Race/Qual,12,12
0x2eece5,0x6eece4,Sing,Engine,Oil Cooling,450,450
0x2eed55,0x6eed54,Sing,Engine,Oil Cooling,450,450
0x2eedc5,0x6eedc4,Sing,Engine,Oil Cooling,350,350
0x2eee35,0x6eee34,Sing,Engine,Oil Cooling,350,350
0x2eeea5,0x6eeea4,Sing,Engine,Oil Cooling,1050,1050
0x2eef15,0x6eef14,Sing,Engine,Oil Cooling,450,450
0x2eef85,0x6eef84,Sing,Engine,Oil Cooling,450,450
0x2eeff5,0x6eeff4,Sing,Engine,Oil Cooling,350,350
0x2ef065,0x6ef064,Sing,Engine,Oil Cooling,350,350
0x2ef0d5,0x6ef0d4,Sing,Engine,Oil Cooling,1050,1050
0x2ef145,0x6ef144,Sing,Engine,Oil Cooling,450,450
0x2ef1b5,0x6ef1b4,Sing,Engine,Oil Cooling,450,450
0x2ef225,0x6ef224,Sing,Engine,Oil Cooling,1050,1050
0x2ef295,0x6ef294,Sing,Engine,Oil Cooling,450,450
0x2ef305,0x6ef304,Sing,Engine,Oil Cooling,450,450
0x2ef375,0x6ef374,Sing,Engine,Oil Cooling,1050,1050
0x2eece9,0x6eece8,Sing,Engine,Water cooling,1390,1390
0x2eed59,0x6eed58,Sing,Engine,Water cooling,1390,1390
0x2eedc9,0x6eedc8,Sing,Engine,Water cooling,1000,1000
0x2eee39,0x6eee38,Sing,Engine,Water cooling,1000,1000
0x2eeea9,0x6eeea8,Sing,Engine,Water cooling,1900,1900
0x2eef19,0x6eef18,Sing,Engine,Water cooling,1390,1390
0x2eef89,0x6eef88,Sing,Engine,Water cooling,1390,1390
0x2eeff9,0x6eeff8,Sing,Engine,Water cooling,1000,1000
0x2ef069,0x6ef068,Sing,Engine,Water cooling,1000,1000
0x2ef0d9,0x6ef0d8,Sing,Engine,Water cooling,1900,1900
0x2ef149,0x6ef148,Sing,Engine,Water cooling,1390,1390
0x2ef1b9,0x6ef1b8,Sing,Engine,Water cooling,1390,1390
0x2ef229,0x6ef228,Sing,Engine,Water cooling,1900,1900
0x2ef299,0x6ef298,Sing,Engine,Water cooling,1390,1390
0x2ef309,0x6ef308,Sing,Engine,Water cooling,1390,1390
0x2ef379,0x6ef378,Sing,Engine,Water cooling,1900,1900
0x2eeced,0x6eecec,Long,Engine,Gears,4,4
0x2eed5d,0x6eed5c,Long,Engine,Gears,4,4
0x2eedcd,0x6eedcc,Long,Engine,Gears,4,4
0x2eee3d,0x6eee3c,Long,Engine,Gears,4,4
0x2eeead,0x6eeeac,Long,Engine,Gears,4,4
0x2eef1d,0x6eef1c,Long,Engine,Gears,4,4
0x2eef8d,0x6eef8c,Long,Engine,Gears,4,4
0x2eeffd,0x6eeffc,Long,Engine,Gears,4,4
0x2ef06d,0x6ef06c,Long,Engine,Gears,4,4
0x2ef0dd,0x6ef0dc,Long,Engine,Gears,4,4
0x2ef14d,0x6ef14c,Long,Engine,Gears,4,4
0x2ef1bd,0x6ef1bc,Long,Engine,Gears,4,4
0x2ef22d,0x6ef22c,Long,Engine,Gears,4,4
0x2ef29d,0x6ef29c,Long,Engine,Gears,6,6
0x2ef30d,0x6ef30c,Long,Engine,Gears,6,6
0x2ef37d,0x6ef37c,Long,Engine,Gears,6,6
0x2eecf1,0x6eecf0,Sing,Engine,AI Reverse,-2.733333,-2.733333
0x2eed61,0x6eed60,Sing,Engine,AI Reverse,-2.733333,-2.733333
0x2eedd1,0x6eedd0,Sing,Engine,AI Reverse,-2.733333,-2.733333
0x2eee41,0x6eee40,Sing,Engine,AI Reverse,-2.733333,-2.733333
0x2eeeb1,0x6eeeb0,Sing,Engine,AI Reverse,-2.733333,-2.733333
0x2eef21,0x6eef20,Sing,Engine,AI Reverse,-2.733333,-2.733333
0x2eef91,0x6eef90,Sing,Engine,AI Reverse,-2.733333,-2.733333
0x2ef001,0x6ef000,Sing,Engine,AI Reverse,-2.733333,-2.733333
0x2ef071,0x6ef070,Sing,Engine,AI Reverse,-2.733333,-2.733333
0x2ef0e1,0x6ef0e0,Sing,Engine,AI Reverse,-2.733333,-2.733333
0x2ef151,0x6ef150,Sing,Engine,AI Reverse,-2.733333,-2.733333
0x2ef1c1,0x6ef1c0,Sing,Engine,AI Reverse,-2.733333,-2.733333
0x2ef231,0x6ef230,Sing,Engine,AI Reverse,-2.733333,-2.733333
0x2ef2a1,0x6ef2a0,Sing,Engine,AI Reverse,-2.733333,-2.733333
0x2ef311,0x6ef310,Sing,Engine,AI Reverse,-2.733333,-2.733333
0x2ef381,0x6ef380,Sing,Engine,AI Reverse,-2.733333,-2.733333
0x2eecf5,0x6eecf4,Sing,Engine,AI Neutral,0,0
0x2eed65,0x6eed64,Sing,Engine,AI Neutral,0,0
0x2eedd5,0x6eedd4,Sing,Engine,AI Neutral,0,0
0x2eee45,0x6eee44,Sing,Engine,AI Neutral,0,0
0x2eeeb5,0x6eeeb4,Sing,Engine,AI Neutral,0,0
0x2eef25,0x6eef24,Sing,Engine,AI Neutral,0,0
0x2eef95,0x6eef94,Sing,Engine,AI Neutral,0,0
0x2ef005,0x6ef004,Sing,Engine,AI Neutral,0,0
0x2ef075,0x6ef074,Sing,Engine,AI Neutral,0,0
0x2ef0e5,0x6ef0e4,Sing,Engine,AI Neutral,0,0
0x2ef155,0x6ef154,Sing,Engine,AI Neutral,0,0
0x2ef1c5,0x6ef1c4,Sing,Engine,AI Neutral,0,0
0x2ef235,0x6ef234,Sing,Engine,AI Neutral,0,0
0x2ef2a5,0x6ef2a4,Sing,Engine,AI Neutral,0,0
0x2ef315,0x6ef314,Sing,Engine,AI Neutral,0,0
0x2ef385,0x6ef384,Sing,Engine,AI Neutral,0,0
0x2eecf9,0x6eecf8,Sing,Engine,AI 1st Gear,2.733333,2.733333
0x2eed69,0x6eed68,Sing,Engine,AI 1st Gear,2.733333,2.733333
0x2eedd9,0x6eedd8,Sing,Engine,AI 1st Gear,2.733333,2.733333
0x2eee49,0x6eee48,Sing,Engine,AI 1st Gear,2.733333,2.733333
0x2eeeb9,0x6eeeb8,Sing,Engine,AI 1st Gear,2.733333,2.733333
0x2eef29,0x6eef28,Sing,Engine,AI 1st Gear,2.733333,2.733333
0x2eef99,0x6eef98,Sing,Engine,AI 1st Gear,2.733333,2.733333
0x2ef009,0x6ef008,Sing,Engine,AI 1st Gear,2.733333,2.733333
0x2ef079,0x6ef078,Sing,Engine,AI 1st Gear,2.733333,2.733333
0x2ef0e9,0x6ef0e8,Sing,Engine,AI 1st Gear,2.733333,2.733333
0x2ef159,0x6ef158,Sing,Engine,AI 1st Gear,2.733333,2.733333
0x2ef1c9,0x6ef1c8,Sing,Engine,AI 1st Gear,2.733333,2.733333
0x2ef239,0x6ef238,Sing,Engine,AI 1st Gear,2.733333,2.733333
0x2ef2a9,0x6ef2a8,Sing,Engine,AI 1st Gear,2.733333,2.733333
0x2ef319,0x6ef318,Sing,Engine,AI 1st Gear,2.733333,2.733333
0x2ef389,0x6ef388,Sing,Engine,AI 1st Gear,2.733333,2.733333
0x2eecfd,0x6eecfc,Sing,Engine,AI 2nd Gear,1.8,1.8
0x2eed6d,0x6eed6c,Sing,Engine,AI 2nd Gear,1.8,1.8
0x2eeddd,0x6eeddc,Sing,Engine,AI 2nd Gear,1.8,1.8
0x2eee4d,0x6eee4c,Sing,Engine,AI 2nd Gear,1.8,1.8
0x2eeebd,0x6eeebc,Sing,Engine,AI 2nd Gear,1.8,1.8
0x2eef2d,0x6eef2c,Sing,Engine,AI 2nd Gear,1.8,1.8
0x2eef9d,0x6eef9c,Sing,Engine,AI 2nd Gear,1.8,1.8
0x2ef00d,0x6ef00c,Sing,Engine,AI 2nd Gear,1.8,1.8
0x2ef07d,0x6ef07c,Sing,Engine,AI 2nd Gear,1.8,1.8
0x2ef0ed,0x6ef0ec,Sing,Engine,AI 2nd Gear,1.8,1.8
0x2ef15d,0x6ef15c,Sing,Engine,AI 2nd Gear,1.8,1.8
0x2ef1cd,0x6ef1cc,Sing,Engine,AI 2nd Gear,1.8,1.8
0x2ef23d,0x6ef23c,Sing,Engine,AI 2nd Gear,1.8,1.8
0x2ef2ad,0x6ef2ac,Sing,Engine,AI 2nd Gear,1.8,1.8
0x2ef31d,0x6ef31c,Sing,Engine,AI 2nd Gear,1.8,1.8
0x2ef38d,0x6ef38c,Sing,Engine,AI 2nd Gear,1.8,1.8
0x2eed01,0x6eed00,Sing,Engine,AI 3rd Gear,1.333333,1.333333
0x2eed71,0x6eed70,Sing,Engine,AI 3rd Gear,1.333333,1.333333
0x2eede1,0x6eede0,Sing,Engine,AI 3rd Gear,1.333333,1.333333
0x2eee51,0x6eee50,Sing,Engine,AI 3rd Gear,1.333333,1.333333
0x2eeec1,0x6eeec0,Sing,Engine,AI 3rd Gear,1.333333,1.333333
0x2eef31,0x6eef30,Sing,Engine,AI 3rd Gear,1.333333,1.333333
0x2eefa1,0x6eefa0,Sing,Engine,AI 3rd Gear,1.333333,1.333333
0x2ef011,0x6ef010,Sing,Engine,AI 3rd Gear,1.333333,1.333333
0x2ef081,0x6ef080,Sing,Engine,AI 3rd Gear,1.333333,1.333333
0x2ef0f1,0x6ef0f0,Sing,Engine,AI 3rd Gear,1.333333,1.333333
0x2ef161,0x6ef160,Sing,Engine,AI 3rd Gear,1.333333,1.333333
0x2ef1d1,0x6ef1d0,Sing,Engine,AI 3rd Gear,1.333333,1.333333
0x2ef241,0x6ef240,Sing,Engine,AI 3rd Gear,1.333333,1.333333
0x2ef2b1,0x6ef2b0,Sing,Engine,AI 3rd Gear,1.333333,1.333333
0x2ef321,0x6ef320,Sing,Engine,AI 3rd Gear,1.333333,1.333333
0x2ef391,0x6ef390,Sing,Engine,AI 3rd Gear,1.333333,1.333333
0x2eed05,0x6eed04,Sing,Engine,AI 4th Gear,1,1
0x2eed75,0x6eed74,Sing,Engine,AI 4th Gear,1,1
0x2eede5,0x6eede4,Sing,Engine,AI 4th Gear,1,1
0x2eee55,0x6eee54,Sing,Engine,AI 4th Gear,1,1
0x2eeec5,0x6eeec4,Sing,Engine,AI 4th Gear,1,1
0x2eef35,0x6eef34,Sing,Engine,AI 4th Gear,1,1
0x2eefa5,0x6eefa4,Sing,Engine,AI 4th Gear,1,1
0x2ef015,0x6ef014,Sing,Engine,AI 4th Gear,1,1
0x2ef085,0x6ef084,Sing,Engine,AI 4th Gear,1,1
0x2ef0f5,0x6ef0f4,Sing,Engine,AI 4th Gear,1,1
0x2ef165,0x6ef164,Sing,Engine,AI 4th Gear,1,1
0x2ef1d5,0x6ef1d4,Sing,Engine,AI 4th Gear,1,1
0x2ef245,0x6ef244,Sing,Engine,AI 4th Gear,1,1
0x2ef2b5,0x6ef2b4,Sing,Engine,AI 4th Gear,1,1
0x2ef325,0x6ef324,Sing,Engine,AI 4th Gear,1,1
0x2ef395,0x6ef394,Sing,Engine,AI 4th Gear,1,1
0x2eed09,0x6eed08,Sing,Engine,AI 5th Gear,1,1
0x2eed79,0x6eed78,Sing,Engine,AI 5th Gear,1,1
0x2eede9,0x6eede8,Sing,Engine,AI 5th Gear,1,1
0x2eee59,0x6eee58,Sing,Engine,AI 5th Gear,1,1
0x2eeec9,0x6eeec8,Sing,Engine,AI 5th Gear,1,1
0x2eef39,0x6eef38,Sing,Engine,AI 5th Gear,1,1
0x2eefa9,0x6eefa8,Sing,Engine,AI 5th Gear,1,1
0x2ef019,0x6ef018,Sing,Engine,AI 5th Gear,1,1
0x2ef089,0x6ef088,Sing,Engine,AI 5th Gear,1,1
0x2ef0f9,0x6ef0f8,Sing,Engine,AI 5th Gear,1,1
0x2ef169,0x6ef168,Sing,Engine,AI 5th Gear,1,1
0x2ef1d9,0x6ef1d8,Sing,Engine,AI 5th Gear,1,1
0x2ef249,0x6ef248,Sing,Engine,AI 5th Gear,1,1
0x2ef2b9,0x6ef2b8,Sing,Engine,AI 5th Gear,1,1
0x2ef329,0x6ef328,Sing,Engine,AI 5th Gear,1,1
0x2ef399,0x6ef398,Sing,Engine,AI 5th Gear,1,1
0x2eed0d,0x6eed0c,Sing,Engine,AI 6th Gear,1,1
0x2eed7d,0x6eed7c,Sing,Engine,AI 6th Gear,1,1
0x2eeded,0x6eedec,Sing,Engine,AI 6th Gear,1,1
0x2eee5d,0x6eee5c,Sing,Engine,AI 6th Gear,1,1
0x2eeecd,0x6eeecc,Sing,Engine,AI 6th Gear,1,1
0x2eef3d,0x6eef3c,Sing,Engine,AI 6th Gear,1,1
0x2eefad,0x6eefac,Sing,Engine,AI 6th Gear,1,1
0x2ef01d,0x6ef01c,Sing,Engine,AI 6th Gear,1,1
0x2ef08d,0x6ef08c,Sing,Engine,AI 6th Gear,1,1
0x2ef0fd,0x6ef0fc,Sing,Engine,AI 6th Gear,1,1
0x2ef16d,0x6ef16c,Sing,Engine,AI 6th Gear,1,1
0x2ef1dd,0x6ef1dc,Sing,Engine,AI 6th Gear,1,1
0x2ef24d,0x6ef24c,Sing,Engine,AI 6th Gear,1,1
0x2ef2bd,0x6ef2bc,Sing,Engine,AI 6th Gear,1,1
0x2ef32d,0x6ef32c,Sing,Engine,AI 6th Gear,1,1
0x2ef39d,0x6ef39c,Sing,Engine,AI 6th Gear,1,1
0x2eed11,0x6eed10,Sing,Engine,AI Diff Ratio,3.4375,3.4375
0x2eed81,0x6eed80,Sing,Engine,AI Diff Ratio,3.4375,3.4375
0x2eedf1,0x6eedf0,Sing,Engine,AI Diff Ratio,3.4375,3.4375
0x2eee61,0x6eee60,Sing,Engine,AI Diff Ratio,3.4375,3.4375
0x2eeed1,0x6eeed0,Sing,Engine,AI Diff Ratio,3.4375,3.4375
0x2eef41,0x6eef40,Sing,Engine,AI Diff Ratio,3.4375,3.4375
0x2eefb1,0x6eefb0,Sing,Engine,AI Diff Ratio,3.4375,3.4375
0x2ef021,0x6ef020,Sing,Engine,AI Diff Ratio,3.4375,3.4375
0x2ef091,0x6ef090,Sing,Engine,AI Diff Ratio,3.4375,3.4375
0x2ef101,0x6ef100,Sing,Engine,AI Diff Ratio,3.4375,3.4375
0x2ef171,0x6ef170,Sing,Engine,AI Diff Ratio,3.4375,3.4375
0x2ef1e1,0x6ef1e0,Sing,Engine,AI Diff Ratio,3.4375,3.4375
0x2ef251,0x6ef250,Sing,Engine,AI Diff Ratio,3.4375,3.4375
0x2ef2c1,0x6ef2c0,Sing,Engine,AI Diff Ratio,3.4375,3.4375
0x2ef331,0x6ef330,Sing,Engine,AI Diff Ratio,3.4375,3.4375
0x2ef3a1,0x6ef3a0,Sing,Engine,AI Diff Ratio,3.4375,3.4375
0x2eed15,0x6eed14,Long,Engine,??? Qual/Race,1,1
0x2eed85,0x6eed84,Long,Engine,??? Qual/Race,0,0
0x2eedf5,0x6eedf4,Long,Engine,??? Qual/Race,1,1
0x2eee65,0x6eee64,Long,Engine,??? Qual/Race,0,0
0x2eeed5,0x6eeed4,Long,Engine,??? Qual/Race,0,0
0x2eef45,0x6eef44,Long,Engine,??? Qual/Race,1,1
0x2eefb5,0x6eefb4,Long,Engine,??? Qual/Race,0,0
0x2ef025,0x6ef024,Long,Engine,??? Qual/Race,1,1
0x2ef095,0x6ef094,Long,Engine,??? Qual/Race,0,0
0x2ef105,0x6ef104,Long,Engine,??? Qual/Race,0,0
0x2ef175,0x6ef174,Long,Engine,??? Qual/Race,1,1
0x2ef1e5,0x6ef1e4,Long,Engine,??? Qual/Race,0,0
0x2ef255,0x6ef254,Long,Engine,??? Qual/Race,0,0
0x2ef2c5,0x6ef2c4,Long,Engine,??? Qual/Race,1,1
0x2ef335,0x6ef334,Long,Engine,??? Qual/Race,0,0
0x2ef3a5,0x6ef3a4,Long,Engine,??? Qual/Race,0,0
0x2efb91,0x6efb90,Doub,Wheel,Tire Radius? (In),13.98971974,13.98971974
0x2efba1,0x6efba0,Doub,Wheel,Tire Radius? (In),14.08521246,14.08521246
0x2efbb1,0x6efbb0,Doub,Wheel,Tire Radius? (In),13.89422702,13.89422702
0x2efbc1,0x6efbc0,Doub,Wheel,Tire Radius? (In),14.10112772,14.10112772
0x2efbd1,0x6efbd0,Doub,Wheel,Tire Radius? (In),13.91014227,13.91014227
0x2efbf9,0x6efbf8,Doub,Wheel,Tire Radius? (In),12.46183253,12.46183253
0x2efb8d,0x6efb8c,Sing,Wheel,Rim Radius? (In),7.5,7.5
0x2ea479,0x6ea478,Sing,Wheel,??? Rim Width (in),10,10
0x2efbf1,0x6efbf0,Sing,Wheel,??? Rim Width (in),12.5,12.5
0x2efb89,0x6efb88,Sing,Wheel,Tread Width (in),10.6,10.6
0x2efb99,0x6efb98,Sing,Wheel,Tread Width (in),10.8,10.8
0x2efba9,0x6efba8,Sing,Wheel,Tread Width (in),11.2,11.2
0x2efbb9,0x6efbb8,Sing,Wheel,Tread Width (in),11.6,11.6
0x2efbe1,0x6efbe0,Sing,Wheel,Tread Width (in),12.8,12.8
0x2efbe5,0x6efbe4,Sing,Wheel,Tread Width (in),13.2,13.2
0x2efb85,0x6efb84,Sing,Wheel,Weight-1 (lbs),61,61
0x2efbdd,0x6efbdc,Sing,Wheel,Weight-1 (lbs),59,59
0x2efbed,0x6efbec,Sing,Wheel,Weight-1 (lbs),57,57
0x2ed00d,0x6ed00c,Sing,Wheel,Weight-2 (lbs),100,100
0x2efb81,0x6efb80,Sing,Wheel,Weight-2 (lbs),92,92
0x2efbc9,0x6efbc8,Sing,Wheel,Weight-2 (lbs),103,103
0x2efbd9,0x6efbd8,Sing,Wheel,Weight-2 (lbs),80,80
0x2efbe9,0x6efbe8,Sing,Wheel,Weight-2 (lbs),90,90
0x554e5,0x4554e4,Sing,Wheel,???,0.1,0.1
0x556c5,0x4556c4,Sing,Wheel,???,0.1,0.1
0x558a5,0x4558a4,Sing,Wheel,???,0.1,0.1
0x55a85,0x455a84,Sing,Wheel,???,0.1,0.1
0x55c65,0x455c64,Sing,Wheel,???,0.1,0.1
0x55e45,0x455e44,Sing,Wheel,???,0.1,0.1
0x56025,0x456024,Sing,Wheel,???,0.1,0.1
0x56205,0x456204,Sing,Wheel,???,0.05,0.05
0x563e5,0x4563e4,Sing,Wheel,???,0.05,0.05
0x565c5,0x4565c4,Sing,Wheel,???,0.1,0.1
0x567a5,0x4567a4,Sing,Wheel,???,0.1,0.1
0x56985,0x456984,Sing,Wheel,???,0.1,0.1
0x56b65,0x456b64,Sing,Wheel,???,0.1,0.1
0x56d45,0x456d44,Sing,Wheel,???,0.1,0.1
0x56f25,0x456f24,Sing,Wheel,???,0.1,0.1
0x57105,0x457104,Sing,Wheel,???,0.1,0.1
0x572e5,0x4572e4,Sing,Wheel,???,0.1,0.1
0x574c5,0x4574c4,Sing,Wheel,???,0.1,0.1
0x576a5,0x4576a4,Sing,Wheel,???,0.1,0.1
0x57885,0x457884,Sing,Wheel,???,0.1,0.1
0x57a65,0x457a64,Sing,Wheel,???,0.1,0.1
0x57c45,0x457c44,Sing,Wheel,???,0.1,0.1
0x57e25,0x457e24,Sing,Wheel,???,0.1,0.1
0x58005,0x458004,Sing,Wheel,???,0.1,0.1
0x581e5,0x4581e4,Sing,Wheel,???,0.05,0.05
0x583c5,0x4583c4,Sing,Wheel,???,0.05,0.05
0x554ef,0x4554ee,Sing,Wheel,??? Low Pressure,28,28
0x556cf,0x4556ce,Sing,Wheel,??? Low Pressure,48,48
0x558af,0x4558ae,Sing,Wheel,??? Low Pressure,28,28
0x55a8f,0x455a8e,Sing,Wheel,??? Low Pressure,48,48
0x55c6f,0x455c6e,Sing,Wheel,??? Low Pressure,22,22
0x55e4f,0x455e4e,Sing,Wheel,??? Low Pressure,35,35
0x5602f,0x45602e,Sing,Wheel,??? Low Pressure,19,19
0x5620f,0x45620e,Sing,Wheel,??? Low Pressure,30,30
0x563ef,0x4563ee,Sing,Wheel,??? Low Pressure,30,30
0x565cf,0x4565ce,Sing,Wheel,??? Low Pressure,28,28
0x567af,0x4567ae,Sing,Wheel,??? Low Pressure,48,48
0x5698f,0x45698e,Sing,Wheel,??? Low Pressure,28,28
0x56b6f,0x456b6e,Sing,Wheel,??? Low Pressure,48,48
0x56d4f,0x456d4e,Sing,Wheel,??? Low Pressure,22,22
0x56f2f,0x456f2e,Sing,Wheel,??? Low Pressure,35,35
0x5710f,0x45710e,Sing,Wheel,??? Low Pressure,19,19
0x572ef,0x4572ee,Sing,Wheel,??? Low Pressure,28,28
0x574cf,0x4574ce,Sing,Wheel,??? Low Pressure,48,48
0x576af,0x4576ae,Sing,Wheel,??? Low Pressure,28,28
0x5788f,0x45788e,Sing,Wheel,??? Low Pressure,48,48
0x57a6f,0x457a6e,Sing,Wheel,??? Low Pressure,22,22
0x57c4f,0x457c4e,Sing,Wheel,??? Low Pressure,35,35
0x57e2f,0x457e2e,Sing,Wheel,??? Low Pressure,19,19
0x5800f,0x45800e,Sing,Wheel,??? Low Pressure,19,19
0x581ef,0x4581ee,Sing,Wheel,??? Low Pressure,30,30
0x583cf,0x4583ce,Sing,Wheel,??? Low Pressure,30,30
0x554f9,0x4554f8,Sing,Wheel,???,40,40
0x556d9,0x4556d8,Sing,Wheel,???,40,40
0x558b9,0x4558b8,Sing,Wheel,???,40,40
0x55a99,0x455a98,Sing,Wheel,???,40,40
0x55c79,0x455c78,Sing,Wheel,???,40,40
0x55e59,0x455e58,Sing,Wheel,???,40,40
0x56039,0x456038,Sing,Wheel,???,40,40
0x56219,0x456218,Sing,Wheel,???,40,40
0x563f9,0x4563f8,Sing,Wheel,???,40,40
0x565d9,0x4565d8,Sing,Wheel,???,40,40
0x567b9,0x4567b8,Sing,Wheel,???,40,40
0x56999,0x456998,Sing,Wheel,???,40,40
0x56b79,0x456b78,Sing,Wheel,???,40,40
0x56d59,0x456d58,Sing,Wheel,???,40,40
0x56f39,0x456f38,Sing,Wheel,???,40,40
0x57119,0x457118,Sing,Wheel,???,40,40
0x572f9,0x4572f8,Sing,Wheel,???,40,40
0x574d9,0x4574d8,Sing,Wheel,???,40,40
0x576b9,0x4576b8,Sing,Wheel,???,40,40
0x57899,0x457898,Sing,Wheel,???,40,40
0x57a79,0x457a78,Sing,Wheel,???,40,40
0x57c59,0x457c58,Sing,Wheel,???,40,40
0x57e39,0x457e38,Sing,Wheel,???,40,40
0x58019,0x458018,Sing,Wheel,???,40,40
0x581f9,0x4581f8,Sing,Wheel,???,40,40
0x583d9,0x4583d8,Sing,Wheel,???,40,40
0x55503,0x455502,Sing,Wheel,Optimal Pressure?,34,34
0x556e3,0x4556e2,Sing,Wheel,Optimal Pressure?,56,56
0x558c3,0x4558c2,Sing,Wheel,Optimal Pressure?,34,34
0x55aa3,0x455aa2,Sing,Wheel,Optimal Pressure?,56,56
0x55c83,0x455c82,Sing,Wheel,Optimal Pressure?,28,28
0x55e63,0x455e62,Sing,Wheel,Optimal Pressure?,42,42
0x56043,0x456042,Sing,Wheel,Optimal Pressure?,26,26
0x56223,0x456222,Sing,Wheel,Optimal Pressure?,50,50
0x56403,0x456402,Sing,Wheel,Optimal Pressure?,50,50
0x565e3,0x4565e2,Sing,Wheel,Optimal Pressure?,34,34
0x567c3,0x4567c2,Sing,Wheel,Optimal Pressure?,56,56
0x569a3,0x4569a2,Sing,Wheel,Optimal Pressure?,34,34
0x56b83,0x456b82,Sing,Wheel,Optimal Pressure?,56,56
0x56d63,0x456d62,Sing,Wheel,Optimal Pressure?,28,28
0x56f43,0x456f42,Sing,Wheel,Optimal Pressure?,42,42
0x57123,0x457122,Sing,Wheel,Optimal Pressure?,26,26
0x57303,0x457302,Sing,Wheel,Optimal Pressure?,34,34
0x574e3,0x4574e2,Sing,Wheel,Optimal Pressure?,56,56
0x576c3,0x4576c2,Sing,Wheel,Optimal Pressure?,34,34
